farm_id,region,latitude,longitude,farm_size_ha,soil_ph,soil_organic_carbon_pct,clay_pct,annual_rainfall_mm,avg_temp_c,ndvi,evi,tree_density_per_ha,water_depth_cm,fertilizer_n_kg_ha,residue_management,irrigation,rice_variety,planting_date,harvest_date,rice_yield_t_ha,carbon_stock_tco2e_ha,ch4_emission_kg_ha
628,Terai Nepal,27.651791,84.039446,1.903,5.46,1.27,29.0,903,28.3,0.374,0.281,80,4.6,64.8,mulched,flood,MTU1010,2024-07-04,2024-10-12,3.791,6.232,354.5
629,Eastern UP,25.58059,83.214387,0.5,6.78,0.68,23.5,1181,26.6,0.572,0.551,45,6.7,113.8,mulched,alternate_wetting_drying,Samba Mahsuri,2024-07-05,2024-10-10,4.768,5.644,263.2
630,Coastal Andhra,15.785634,81.013337,0.54,5.37,0.82,13.5,1558,27.2,0.409,0.293,19,5.2,103.8,mulched,alternate_wetting_drying,IR64,2024-06-27,2024-10-26,4.374,5.435,286.8
631,Eastern UP,26.143578,82.792122,0.921,6.16,0.96,16.7,968,28.3,0.441,0.332,57,0.9,87.3,incorporated,alternate_wetting_drying,Swarna,2024-06-25,2024-10-23,4.417,5.563,309.8
632,Eastern UP,25.919578,82.961994,0.926,5.63,1.48,12.6,1022,25.6,0.769,0.673,0,2.3,35.3,incorporated,flood,Samba Mahsuri,2024-07-10,2024-10-28,5.811,7.295,321.7
633,Mekong Delta,9.803704,105.363006,2.37,5.48,1.39,15.7,1074,28.8,0.468,0.382,41,4.9,86.4,incorporated,flood,Samba Mahsuri,2024-07-10,2024-11-14,4.764,6.309,342.5
634,Mekong Delta,10.698536,105.363222,2.284,6.67,0.91,19.9,1341,26.3,0.663,0.529,107,5.1,50.5,incorporated,flood,Samba Mahsuri,2024-07-08,2024-10-16,4.922,7.339,385.3
635,Coastal Andhra,16.452686,81.635235,2.253,7.41,1.69,31.9,1609,27.1,0.722,0.622,27,6.6,96.9,mulched,alternate_wetting_drying,Samba Mahsuri,2024-07-17,2024-10-29,5.363,7.944,299.5
636,Indo-Gangetic Plain,26.209596,82.344341,0.859,6.81,1.53,36.3,1139,32.0,0.579,0.468,51,1.6,80.0,mulched,drip,IR64,2024-07-06,2024-10-12,5.1,7.728,201.8
637,Coastal Andhra,16.455886,81.279309,0.773,5.9,0.27,19.2,1626,23.3,0.745,0.601,106,8.1,123.4,mulched,flood,Naveen,2024-07-08,2024-11-07,5.87,5.233,388.9
638,Eastern UP,25.96385,82.583814,2.303,7.36,1.65,23.4,1513,35.0,0.664,0.629,30,6.9,33.8,incorporated,alternate_wetting_drying,IR64,2024-07-06,2024-11-05,4.883,7.5,290.7
639,Terai Nepal,26.995448,83.630697,0.719,6.84,0.5,15.9,859,27.9,0.786,0.678,94,5.5,86.7,removed,alternate_wetting_drying,IR64,2024-06-27,2024-10-15,5.352,6.027,204.9
640,Indo-Gangetic Plain,26.762925,82.160234,1.474,6.64,1.17,29.8,1261,25.8,0.723,0.609,75,0.0,91.3,mulched,flood,Naveen,2024-06-27,2024-10-27,5.866,8.109,299.0
641,Terai Nepal,28.159245,84.36059,1.272,6.24,1.45,32.7,1276,24.5,0.625,0.521,52,5.9,115.6,incorporated,alternate_wetting_drying,Swarna,2024-07-18,2024-11-19,5.407,7.548,312.9
642,Indo-Gangetic Plain,26.60708,81.803982,0.781,6.33,1.66,22.3,1183,27.6,0.653,0.502,26,5.3,106.6,mulched,alternate_wetting_drying,MTU1010,2024-06-18,2024-10-01,5.326,7.993,223.2
643,Terai Nepal,27.956734,84.1313,0.693,5.91,1.63,28.6,1182,27.4,0.703,0.584,7,8.7,134.9,incorporated,alternate_wetting_drying,Naveen,2024-07-23,2024-11-09,5.456,8.128,329.9
644,Coastal Andhra,16.815429,81.174614,0.926,6.54,0.88,25.2,990,28.5,0.799,0.674,42,8.0,90.7,incorporated,drip,MTU1010,2024-07-14,2024-10-18,5.605,7.053,236.1
645,Coastal Andhra,16.670278,81.090728,3.511,6.57,1.15,21.5,792,26.8,0.693,0.599,50,3.0,46.4,removed,alternate_wetting_drying,MTU1010,2024-07-03,2024-11-18,5.914,6.952,141.8
646,Coastal Andhra,16.657783,81.478517,0.473,6.62,1.11,41.8,1478,25.4,0.695,0.586,56,1.9,102.6,removed,alternate_wetting_drying,IR64,2024-07-02,2024-10-19,5.269,6.942,227.6
647,Mekong Delta,10.175004,105.401859,5.614,5.59,1.08,17.3,1315,22.1,0.802,0.652,51,4.1,115.1,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-08,2024-11-03,6.285,8.234,287.1
648,Eastern UP,25.726465,83.077826,0.84,6.33,1.71,34.1,900,24.4,0.601,0.502,28,8.1,102.2,incorporated,flood,IR64,2024-07-09,2024-10-25,5.385,8.399,414.5
649,Indo-Gangetic Plain,26.5874,82.785182,0.499,6.57,0.98,27.3,1725,31.5,0.657,0.513,50,1.8,90.5,removed,flood,Swarna,2024-06-29,2024-10-22,5.067,6.506,293.7
650,Indo-Gangetic Plain,26.508874,81.944224,1.535,6.72,0.77,38.2,1248,30.3,0.581,0.571,80,7.2,130.9,removed,flood,Naveen,2024-07-17,2024-11-10,5.152,6.111,340.6
651,Coastal Andhra,16.499606,81.867362,0.686,6.71,0.71,16.4,946,32.5,0.62,0.555,44,4.3,118.4,incorporated,flood,IR64,2024-06-15,2024-09-17,4.731,5.467,383.9
652,Terai Nepal,27.477775,84.427112,0.624,6.64,0.76,7.8,1376,28.7,0.716,0.682,47,6.8,123.3,incorporated,alternate_wetting_drying,MTU1010,2024-07-11,2024-11-01,5.5,5.291,300.9
653,Mekong Delta,9.698333,105.389893,0.192,6.74,0.88,36.1,1317,29.8,0.52,0.368,97,7.3,117.7,mulched,drip,IR64,2024-07-06,2024-10-05,5.124,6.832,232.0
654,Coastal Andhra,16.331372,81.697826,2.334,6.04,0.91,46.4,893,25.2,0.598,0.566,31,3.4,58.4,incorporated,flood,Naveen,2024-07-18,2024-10-21,5.043,5.532,328.3
655,Coastal Andhra,15.948109,80.820533,1.263,5.94,0.2,38.5,1416,28.3,0.577,0.456,27,5.6,57.8,removed,alternate_wetting_drying,IR64,2024-07-20,2024-11-02,4.394,3.227,198.0
656,Coastal Andhra,16.56991,80.827398,2.01,6.63,1.82,20.9,1334,29.0,0.702,0.517,3,5.5,75.8,incorporated,alternate_wetting_drying,MTU1010,2024-06-30,2024-10-22,5.569,9.12,287.9
657,Coastal Andhra,16.060158,81.766792,1.917,5.37,1.61,32.9,1624,25.4,0.75,0.662,31,2.4,23.4,incorporated,flood,MTU1010,2024-07-10,2024-11-05,5.578,8.872,337.4
658,Eastern UP,26.293671,83.25322,0.688,6.41,0.75,16.2,400,24.5,0.629,0.671,10,6.8,40.6,incorporated,flood,IR64,2024-07-03,2024-11-12,4.523,5.218,359.6
659,Coastal Andhra,16.688754,80.711272,2.799,6.79,2.85,45.8,1196,31.5,0.752,0.64,3,0.7,90.2,mulched,flood,Swarna,2024-06-30,2024-10-14,6.42,11.932,320.1
660,Mekong Delta,9.755649,105.307446,2.218,6.89,1.01,8.7,979,31.9,0.766,0.595,51,3.9,121.7,removed,flood,IR64,2024-07-17,2024-11-14,6.196,7.328,279.1
661,Mekong Delta,10.164583,105.327679,0.828,6.13,0.63,34.0,1051,29.8,0.714,0.615,65,2.2,62.7,incorporated,flood,Swarna,2024-07-12,2024-11-11,5.211,5.623,350.7
662,Terai Nepal,27.668628,84.117052,1.447,6.73,1.34,24.5,1653,23.7,0.773,0.631,62,8.4,86.8,removed,flood,Samba Mahsuri,2024-06-16,2024-09-14,5.371,8.281,357.1
663,Terai Nepal,27.517973,84.248167,1.965,5.1,1.54,27.1,1031,24.8,0.643,0.531,54,4.4,1.7,incorporated,flood,Swarna,2024-06-30,2024-10-30,4.897,8.122,309.3
664,Coastal Andhra,16.7083,81.514164,0.324,5.7,0.2,33.7,1261,30.5,0.654,0.441,21,3.9,104.4,incorporated,drip,MTU1010,2024-06-27,2024-10-16,5.17,3.507,235.4
665,Eastern UP,25.989925,82.965584,1.49,6.91,1.34,14.2,1297,28.6,0.599,0.591,74,5.3,0.0,incorporated,flood,Naveen,2024-07-25,2024-11-07,5.205,6.944,384.6
666,Terai Nepal,27.235105,83.987628,0.536,6.95,1.58,10.0,806,21.8,0.838,0.78,41,3.9,124.6,removed,alternate_wetting_drying,MTU1010,2024-07-11,2024-11-03,6.918,9.003,175.0
667,Indo-Gangetic Plain,26.924087,82.39635,1.087,4.95,1.32,26.0,894,24.9,0.531,0.417,24,5.5,173.2,removed,flood,MTU1010,2024-07-03,2024-10-01,4.854,7.024,303.6
668,Mekong Delta,9.95461,105.577006,0.675,6.25,1.26,25.5,1584,30.9,0.547,0.442,61,9.5,115.1,incorporated,alternate_wetting_drying,MTU1010,2024-07-07,2024-10-18,4.718,7.028,350.3
669,Coastal Andhra,16.502662,81.727182,0.749,6.34,0.75,36.6,1448,23.8,0.408,0.264,11,7.5,67.7,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-11,2024-11-02,3.985,4.144,241.9
670,Coastal Andhra,16.852868,80.814688,1.236,5.86,1.17,22.7,1185,25.0,0.472,0.476,41,3.7,66.3,incorporated,flood,MTU1010,2024-07-18,2024-11-11,4.185,5.828,288.3
671,Terai Nepal,27.515558,84.033486,0.578,6.38,2.34,16.6,1237,21.8,0.633,0.587,36,6.3,50.6,removed,flood,IR64,2024-07-07,2024-10-19,5.068,10.454,290.2
672,Coastal Andhra,16.624748,80.749668,0.902,6.43,1.33,22.6,1512,27.3,0.703,0.633,56,10.8,108.4,mulched,flood,Naveen,2024-07-16,2024-11-01,5.911,7.746,375.7
673,Coastal Andhra,16.00125,81.146733,1.993,6.31,1.25,44.2,1143,26.6,0.673,0.561,48,6.2,48.3,incorporated,flood,Naveen,2024-07-03,2024-10-30,5.115,7.315,381.3
674,Indo-Gangetic Plain,26.467366,82.371904,0.427,6.17,1.41,28.0,1071,26.4,0.69,0.61,18,4.4,96.6,mulched,alternate_wetting_drying,MTU1010,2024-06-14,2024-10-02,5.671,8.441,215.9
675,Indo-Gangetic Plain,26.25713,82.570574,0.893,7.65,0.58,14.5,1097,26.8,0.761,0.638,34,4.6,78.8,incorporated,flood,Naveen,2024-06-25,2024-10-04,5.492,4.79,307.2
676,Mekong Delta,10.33529,105.650556,2.345,5.47,0.94,15.9,1567,26.0,0.751,0.625,23,3.2,135.3,removed,alternate_wetting_drying,IR64,2024-06-27,2024-10-20,6.044,6.199,248.2
677,Eastern UP,25.756803,82.718284,1.166,7.07,1.95,17.7,1845,24.5,0.78,0.716,23,2.8,88.2,removed,alternate_wetting_drying,Swarna,2024-07-10,2024-11-14,6.23,9.401,225.8
678,Mekong Delta,10.678771,105.348585,0.942,6.84,0.92,31.7,984,31.6,0.691,0.622,30,3.5,138.0,removed,flood,Naveen,2024-06-22,2024-09-20,5.504,5.609,320.5
679,Mekong Delta,9.335525,105.778891,1.322,6.18,1.65,28.0,814,28.5,0.815,0.722,43,5.3,47.4,incorporated,flood,IR64,2024-07-06,2024-10-19,5.936,8.578,333.5
680,Eastern UP,26.511087,82.729985,0.882,5.05,1.0,24.6,1330,25.7,0.738,0.605,33,2.1,92.3,removed,flood,MTU1010,2024-07-05,2024-10-30,5.801,5.671,277.2
681,Mekong Delta,10.014562,105.825235,0.865,6.41,1.6,22.6,1193,26.0,0.63,0.497,90,0.0,45.7,removed,alternate_wetting_drying,Naveen,2024-07-03,2024-10-23,5.062,8.465,204.2
682,Terai Nepal,27.278152,84.258083,0.598,5.84,0.94,26.8,865,26.9,0.598,0.44,32,5.1,95.8,incorporated,alternate_wetting_drying,Naveen,2024-06-30,2024-10-26,5.01,5.458,287.4
683,Indo-Gangetic Plain,26.869116,82.119245,2.081,7.64,0.68,36.7,936,25.2,0.649,0.581,24,4.8,78.3,removed,flood,Swarna,2024-06-28,2024-10-24,4.811,6.096,271.4
684,Indo-Gangetic Plain,26.285198,82.169424,0.719,6.73,0.6,24.8,1017,26.3,0.831,0.813,80,2.2,120.4,mulched,flood,Naveen,2024-07-15,2024-11-18,6.777,6.728,290.7
685,Mekong Delta,10.219696,105.52804,1.352,6.46,0.73,21.3,1159,20.7,0.661,0.444,34,5.1,60.6,mulched,flood,MTU1010,2024-06-24,2024-10-16,4.706,5.054,343.9
686,Mekong Delta,10.53538,105.739926,3.001,7.17,0.9,9.6,1061,27.2,0.787,0.69,119,3.7,110.7,incorporated,drip,Naveen,2024-06-29,2024-10-27,5.967,8.005,235.1
687,Terai Nepal,27.724484,84.096581,0.404,5.55,0.79,23.9,970,28.6,0.793,0.626,53,8.3,70.3,incorporated,flood,Samba Mahsuri,2024-07-03,2024-11-03,5.458,6.426,383.9
688,Eastern UP,26.364414,82.794902,2.565,6.23,1.17,27.2,1187,27.8,0.419,0.326,42,0.0,112.5,incorporated,alternate_wetting_drying,IR64,2024-06-25,2024-10-07,3.906,6.019,246.1
689,Coastal Andhra,16.475576,81.457048,0.897,7.19,1.32,27.7,1244,25.1,0.643,0.528,9,5.2,132.5,incorporated,alternate_wetting_drying,MTU1010,2024-07-09,2024-11-02,5.233,5.395,346.3
690,Coastal Andhra,16.268566,81.101079,1.211,7.26,1.57,47.2,899,29.9,0.755,0.661,20,3.2,66.8,incorporated,alternate_wetting_drying,Naveen,2024-07-22,2024-11-27,5.348,8.886,284.7
691,Terai Nepal,27.643189,84.065254,0.761,5.64,0.57,37.0,1016,26.2,0.824,0.78,26,2.7,146.6,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-24,2024-11-14,6.608,5.156,258.7
692,Indo-Gangetic Plain,26.717548,81.456987,1.547,7.54,0.85,34.2,1731,28.7,0.773,0.752,21,9.3,123.6,mulched,flood,MTU1010,2024-07-09,2024-10-19,5.769,6.858,409.9
693,Mekong Delta,10.112472,105.115816,0.732,7.18,1.35,19.4,942,25.7,0.597,0.539,1,8.4,124.0,removed,alternate_wetting_drying,MTU1010,2024-06-22,2024-10-12,5.426,5.699,219.8
694,Coastal Andhra,16.480746,81.538941,3.341,6.18,1.28,25.2,826,26.3,0.461,0.369,19,5.5,79.2,incorporated,alternate_wetting_drying,MTU1010,2024-07-01,2024-11-06,4.146,6.569,259.8
695,Coastal Andhra,16.382084,81.132537,2.443,6.45,0.9,25.7,563,25.0,0.8,0.707,33,5.5,115.8,removed,flood,IR64,2024-07-18,2024-12-01,6.062,5.996,312.8
696,Terai Nepal,27.232091,83.583046,1.149,7.18,0.96,18.8,1507,28.8,0.555,0.497,65,0.1,127.8,incorporated,flood,Swarna,2024-07-11,2024-11-08,5.248,6.031,367.7
697,Eastern UP,26.090253,82.860007,2.115,6.86,1.48,23.0,1487,25.4,0.567,0.373,32,0.0,127.2,mulched,flood,Swarna,2024-07-18,2024-10-23,4.824,7.786,325.1
698,Mekong Delta,10.092434,105.359124,0.772,6.79,1.26,18.5,918,27.9,0.42,0.333,48,10.2,90.4,removed,alternate_wetting_drying,IR64,2024-07-01,2024-11-09,4.255,5.801,222.8
699,Mekong Delta,9.406595,105.497738,1.274,6.99,0.94,27.4,1532,24.2,0.415,0.261,20,6.4,158.3,removed,flood,MTU1010,2024-07-13,2024-11-02,4.336,6.063,339.8
700,Terai Nepal,27.254619,84.042153,3.285,7.02,0.95,11.6,695,30.3,0.535,0.452,78,0.2,142.2,incorporated,flood,IR64,2024-07-02,2024-11-03,4.8,5.598,327.8
701,Mekong Delta,10.200254,105.407478,2.66,6.76,1.08,26.5,1227,27.5,0.633,0.514,64,6.3,103.7,removed,flood,Naveen,2024-07-03,2024-10-14,5.126,6.869,269.0
702,Coastal Andhra,16.548384,81.406417,2.651,6.9,1.88,10.6,536,21.5,0.784,0.654,27,3.8,101.8,mulched,alternate_wetting_drying,Samba Mahsuri,2024-06-27,2024-10-23,5.903,10.013,230.1
703,Eastern UP,26.172416,83.224072,0.982,6.77,1.33,24.5,1339,24.7,0.65,0.63,43,9.3,78.8,mulched,flood,Samba Mahsuri,2024-07-18,2024-11-27,5.713,6.931,370.6
704,Eastern UP,25.971513,83.069539,1.088,6.67,1.24,11.2,1109,27.3,0.622,0.596,75,2.1,46.5,mulched,flood,IR64,2024-07-05,2024-11-26,4.922,7.195,317.7
705,Mekong Delta,10.006423,105.855218,0.315,6.4,2.05,33.4,948,27.8,0.533,0.45,53,6.5,115.5,incorporated,flood,Naveen,2024-07-17,2024-11-24,5.157,9.872,465.0
706,Mekong Delta,9.878324,105.260345,2.466,5.87,0.85,30.8,1481,30.1,0.56,0.431,33,3.2,132.1,incorporated,drip,Swarna,2024-06-29,2024-10-29,4.814,5.104,230.8
707,Coastal Andhra,16.219039,81.233073,0.533,7.18,1.73,29.2,1442,27.1,0.706,0.671,79,3.5,85.5,mulched,flood,IR64,2024-07-29,2024-12-10,5.175,9.86,322.1
708,Indo-Gangetic Plain,26.590768,81.909061,0.929,6.73,0.81,22.3,1065,29.2,0.425,0.357,72,2.5,94.2,incorporated,flood,IR64,2024-07-21,2024-11-12,4.198,5.98,385.5
709,Terai Nepal,27.475226,83.911713,1.785,6.17,1.0,29.8,1503,29.3,0.619,0.582,37,5.2,51.0,incorporated,alternate_wetting_drying,IR64,2024-07-01,2024-11-01,4.801,4.926,293.8
710,Coastal Andhra,16.474202,81.279362,1.206,6.64,1.0,29.9,1359,27.0,0.667,0.55,31,6.5,117.3,removed,flood,MTU1010,2024-07-19,2024-11-22,5.561,5.806,326.6
711,Mekong Delta,10.236014,105.248193,3.824,6.16,1.26,36.7,1547,25.2,0.712,0.628,55,4.6,75.9,removed,alternate_wetting_drying,Naveen,2024-06-25,2024-10-16,5.632,7.481,251.9
712,Terai Nepal,27.219127,84.627103,0.711,7.23,1.81,31.2,1686,26.5,0.665,0.554,59,0.0,86.3,incorporated,flood,IR64,2024-07-13,2024-11-05,5.457,8.636,354.7
713,Indo-Gangetic Plain,26.296588,81.791981,1.766,5.54,1.0,9.7,1430,26.2,0.716,0.553,76,1.9,100.8,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-16,2024-11-05,5.692,7.526,276.9
714,Indo-Gangetic Plain,26.579577,81.869113,1.475,6.98,1.18,27.2,1615,28.2,0.674,0.622,61,6.0,134.9,incorporated,flood,IR64,2024-07-05,2024-11-13,5.589,7.602,420.1
715,Coastal Andhra,16.63103,81.23427,1.105,6.44,0.77,24.8,1024,26.1,0.611,0.522,68,4.6,125.8,incorporated,alternate_wetting_drying,IR64,2024-07-20,2024-11-21,5.321,6.01,250.3
716,Indo-Gangetic Plain,26.866553,81.636108,2.07,5.94,1.59,17.6,1305,30.8,0.762,0.708,16,7.3,136.2,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-09,2024-10-23,5.71,7.039,259.8
717,Coastal Andhra,16.635937,81.006256,0.866,6.09,1.0,24.5,1594,24.5,0.86,0.822,68,3.6,58.1,incorporated,drip,IR64,2024-07-18,2024-11-01,6.558,7.463,231.0
718,Indo-Gangetic Plain,26.811618,81.628552,2.221,7.61,1.17,14.9,1158,21.4,0.645,0.504,44,4.1,108.5,incorporated,flood,IR64,2024-07-11,2024-10-22,5.592,6.89,409.5
719,Eastern UP,25.335,82.960944,1.205,7.32,1.19,26.7,1259,25.8,0.806,0.745,32,5.0,43.2,mulched,flood,Samba Mahsuri,2024-07-22,2024-11-25,6.001,6.948,322.8
720,Eastern UP,25.983048,82.849473,0.833,6.67,1.51,23.7,1286,26.9,0.662,0.572,45,13.1,100.9,removed,drip,IR64,2024-07-11,2024-11-15,5.518,7.64,186.3
721,Mekong Delta,9.890387,105.115875,1.364,5.62,1.35,5.0,1442,24.2,0.536,0.367,52,7.5,54.8,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-14,2024-10-20,4.236,6.198,212.5
722,Mekong Delta,9.734767,105.453864,1.121,6.48,1.23,34.5,975,24.9,0.798,0.722,13,3.5,78.4,incorporated,alternate_wetting_drying,MTU1010,2024-07-20,2024-11-21,5.916,7.663,246.8
723,Mekong Delta,9.862361,106.22582,0.823,6.2,1.38,27.0,1174,26.7,0.9,0.717,66,1.3,87.4,incorporated,alternate_wetting_drying,Naveen,2024-07-11,2024-11-22,6.492,8.341,282.0
724,Mekong Delta,10.108295,105.837581,2.14,5.88,2.01,29.6,954,25.2,0.659,0.451,50,11.4,120.7,incorporated,alternate_wetting_drying,MTU1010,2024-06-22,2024-10-14,5.453,9.771,348.1
725,Indo-Gangetic Plain,26.975834,82.011425,1.714,6.21,1.3,31.5,1399,28.9,0.606,0.53,5,6.6,127.9,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-21,2024-11-08,5.461,7.207,242.7
726,Terai Nepal,27.479928,84.127537,0.831,6.18,1.8,21.6,625,28.2,0.754,0.611,29,5.0,108.6,mulched,alternate_wetting_drying,Swarna,2024-07-14,2024-11-04,5.63,9.093,251.0
727,Mekong Delta,10.190773,105.462187,6.254,7.72,0.44,31.6,1490,21.7,0.67,0.544,44,6.2,92.8,incorporated,alternate_wetting_drying,IR64,2024-07-12,2024-10-31,5.055,4.634,291.6
728,Eastern UP,26.090337,82.79413,1.341,6.08,0.85,14.9,1087,25.6,0.707,0.552,61,7.9,121.1,incorporated,flood,Samba Mahsuri,2024-06-25,2024-10-18,5.631,6.185,456.3
729,Coastal Andhra,16.078568,80.694973,2.864,6.87,0.95,43.8,1994,29.6,0.741,0.614,66,10.9,56.0,mulched,flood,MTU1010,2024-07-01,2024-11-11,5.483,6.857,429.4
730,Mekong Delta,10.401742,105.434923,0.357,6.75,1.55,22.0,530,24.2,0.636,0.556,56,6.8,74.7,removed,drip,Samba Mahsuri,2024-06-21,2024-10-04,5.092,8.628,141.0
731,Mekong Delta,9.957525,106.031193,0.619,6.55,2.3,31.3,1237,28.3,0.602,0.437,35,0.0,76.3,mulched,flood,Swarna,2024-06-25,2024-11-03,5.35,10.235,339.5
732,Terai Nepal,27.462071,83.86856,1.099,6.42,0.86,19.1,1382,25.8,0.446,0.434,0,0.7,48.0,mulched,flood,Swarna,2024-06-25,2024-11-03,4.481,4.818,308.8
733,Eastern UP,25.801879,83.217167,1.204,6.55,1.2,12.2,1077,27.6,0.766,0.648,67,1.7,37.4,removed,alternate_wetting_drying,Samba Mahsuri,2024-06-17,2024-10-09,6.038,7.406,186.7
734,Mekong Delta,10.162859,105.491779,0.996,6.46,1.21,22.0,1139,26.0,0.753,0.643,101,5.5,70.7,mulched,alternate_wetting_drying,Naveen,2024-07-31,2024-11-09,6.006,8.435,289.5
735,Mekong Delta,9.947691,105.282315,1.514,6.7,1.44,27.9,1017,26.3,0.76,0.607,16,0.4,64.6,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-15,2024-10-18,5.734,7.484,116.1
736,Indo-Gangetic Plain,26.00328,82.188661,1.742,7.43,1.74,26.3,1156,29.5,0.331,0.219,68,4.6,76.6,incorporated,drip,Samba Mahsuri,2024-07-07,2024-10-16,4.042,8.339,186.9
737,Coastal Andhra,17.009923,81.369021,0.788,7.03,0.97,17.3,556,27.3,0.574,0.47,0,5.5,4.9,removed,drip,Samba Mahsuri,2024-07-15,2024-11-06,4.508,5.486,105.3
738,Terai Nepal,27.494677,83.678526,1.068,6.49,0.2,16.1,1339,27.4,0.62,0.55,1,0.0,79.3,removed,alternate_wetting_drying,Naveen,2024-07-19,2024-11-18,4.872,3.116,246.6
739,Terai Nepal,27.382172,83.549449,1.251,6.97,0.89,16.9,1654,23.4,0.402,0.36,6,6.2,77.4,removed,alternate_wetting_drying,MTU1010,2024-07-02,2024-10-25,4.243,5.579,245.5
740,Mekong Delta,9.527068,105.019175,0.733,6.38,0.56,13.7,1086,29.2,0.69,0.633,46,1.0,59.8,removed,alternate_wetting_drying,IR64,2024-06-18,2024-11-01,5.005,4.684,174.6
741,Coastal Andhra,16.654481,81.139778,1.164,7.15,1.87,15.7,980,26.1,0.575,0.565,24,2.9,48.0,mulched,flood,Swarna,2024-07-09,2024-10-22,4.883,8.92,319.3
742,Terai Nepal,27.035425,84.238506,1.293,6.97,0.88,31.5,1453,26.1,0.652,0.585,86,4.6,57.7,mulched,alternate_wetting_drying,MTU1010,2024-06-27,2024-10-13,5.13,6.615,240.7
743,Coastal Andhra,16.292006,81.321654,1.813,6.76,1.01,26.2,1783,25.2,0.843,0.815,2,4.6,88.7,incorporated,drip,Naveen,2024-06-23,2024-10-21,6.508,6.493,249.9
744,Terai Nepal,27.132521,84.267743,0.983,6.35,1.42,22.1,885,25.6,0.533,0.375,75,2.5,105.2,incorporated,flood,Swarna,2024-07-02,2024-10-26,4.747,7.44,392.8
745,Eastern UP,26.551383,83.126643,1.052,7.0,1.62,41.4,1186,26.6,0.564,0.437,6,7.3,110.6,incorporated,flood,MTU1010,2024-07-10,2024-12-01,4.948,7.466,386.0
746,Coastal Andhra,16.825018,81.596892,0.721,6.39,1.21,33.8,1682,22.8,0.612,0.525,9,3.5,105.0,incorporated,flood,MTU1010,2024-07-02,2024-11-04,5.072,6.4,448.0
747,Coastal Andhra,16.365319,80.965075,3.932,6.39,1.31,9.0,1042,31.7,0.706,0.607,79,0.1,75.5,removed,flood,IR64,2024-07-27,2024-11-23,5.973,8.184,263.8
748,Indo-Gangetic Plain,26.186988,81.787066,1.645,7.05,1.65,24.7,1181,26.5,0.703,0.547,41,6.6,46.6,removed,alternate_wetting_drying,IR64,2024-07-13,2024-11-10,5.331,9.297,178.6
749,Terai Nepal,27.989461,84.442881,0.284,6.65,1.33,24.8,1069,30.9,0.647,0.704,33,11.2,50.9,incorporated,alternate_wetting_drying,Naveen,2024-07-17,2024-10-31,5.825,7.264,309.5
750,Indo-Gangetic Plain,26.341044,81.803484,0.438,6.88,0.97,5.0,754,28.4,0.609,0.566,46,2.5,67.5,incorporated,alternate_wetting_drying,Swarna,2024-07-02,2024-10-26,5.353,5.155,206.9
751,Coastal Andhra,16.885831,80.85221,0.681,5.7,0.35,24.5,974,22.5,0.605,0.487,33,6.8,149.4,mulched,alternate_wetting_drying,Swarna,2024-07-13,2024-10-18,5.016,4.556,276.6
752,Terai Nepal,28.099892,84.232666,1.139,7.06,0.9,29.9,1226,24.0,0.855,0.693,23,8.1,48.8,removed,flood,Swarna,2024-07-09,2024-12-01,5.736,6.427,311.2
753,Terai Nepal,27.531186,84.373607,1.388,6.22,0.41,21.1,963,27.9,0.599,0.469,78,0.8,89.9,mulched,alternate_wetting_drying,Samba Mahsuri,2024-07-04,2024-11-02,4.583,5.037,220.1
754,Eastern UP,26.098509,82.485102,1.251,5.75,0.65,21.4,1639,27.9,0.702,0.563,23,0.3,28.6,incorporated,flood,IR64,2024-07-07,2024-11-16,4.86,6.063,345.2
755,Terai Nepal,27.723883,84.270237,1.852,5.24,1.8,40.3,1055,27.6,0.543,0.541,26,3.4,77.6,incorporated,flood,Swarna,2024-06-25,2024-10-27,4.907,8.007,372.9
756,Coastal Andhra,16.642345,81.665337,1.097,6.61,0.77,34.2,1410,27.5,0.524,0.458,0,2.9,114.8,incorporated,flood,MTU1010,2024-07-08,2024-10-28,4.588,4.385,391.4
757,Mekong Delta,9.658365,105.303831,0.586,5.69,2.0,30.4,1242,25.4,0.759,0.7,64,2.4,67.4,incorporated,alternate_wetting_drying,IR64,2024-07-12,2024-10-14,6.006,10.179,258.2
758,Indo-Gangetic Plain,26.266378,81.84713,0.222,5.66,1.51,25.3,1671,30.9,0.702,0.586,46,0.0,41.2,incorporated,drip,Naveen,2024-07-06,2024-10-29,5.299,8.227,191.8
759,Terai Nepal,27.177947,84.354006,1.385,7.29,1.38,30.1,1107,26.5,0.766,0.673,74,4.7,48.7,mulched,flood,MTU1010,2024-06-22,2024-09-22,5.977,7.909,332.9
